,b0,b1,r2,coeff,intercept,class
2079,411.79,733.27,0.8500322463371385,-2.465562260329175,321.1285084388723,4
2080,411.79,833.29,0.8374116278172932,-2.550918183670753,354.3344642450099,0
2081,605.27,678.51,0.8155312906701183,-318.4990732169545,601.9111207633515,5
2082,421.04,778.8,0.8262270308809253,-2.629052488825152,340.12629710871363,0
2083,411.79,833.29,0.8258364316066538,-2.588039505503107,356.38311202931186,0
2084,411.79,769.7,0.8125436670177787,-2.3658338731924906,334.8702609762661,4
2085,568.56,669.37,0.8449337407674242,-143.70995678368513,435.0680834570435,2
2086,411.79,833.29,0.8153561793666975,-2.54124211170807,351.04300291129937,0
2087,411.79,769.7,0.8324381177647091,-2.402982625048637,337.87632962250217,4
2088,833.29,905.72,0.7848599998620424,259.474066235576,-96.47463593046442,1
2089,577.74,678.51,0.7615760913185766,-171.36115260966744,462.1594630918436,2
2090,411.79,733.27,0.7975234132163445,-2.421163511619276,320.6979477540091,4
2091,568.56,669.37,0.8087075789798052,-138.88196043383252,425.8884935384959,2
2092,411.79,833.29,0.7972271950071481,-2.528392507306689,350.33568343028264,0
2093,411.79,733.27,0.7690344090535237,-2.4044411684188964,316.02223125487626,4
2094,411.79,733.27,0.8222437126802811,-2.458701812410629,321.9054568416576,4
2095,605.27,687.65,0.8111586577535883,-294.74756299813413,577.5539026145387,5
2096,586.92,669.37,0.8266605228142001,-227.27589293454324,512.2451819032484,2
2097,614.44,696.78,0.8203193385162969,-342.2341733412378,636.4838570578612,5
2098,614.44,696.78,0.7762316216085894,-343.0107624529879,638.1402361688474,5
2099,614.44,696.78,0.7809294952348167,-345.72148240805967,639.6192774023107,5
2100,411.79,733.27,0.7879732303065962,-2.499560669751891,325.1776876936741,4
2101,411.79,833.29,0.7958174451618201,-2.470968148508158,347.8344573928732,0
2102,568.56,632.77,0.793137360556122,-238.4423165482849,547.1287751752772,2
2103,411.79,769.7,0.7497178594417253,-2.452417272157765,341.44216145278006,4
2104,614.44,696.78,0.7439937446057854,-342.2399105699161,638.1180001583102,5
2105,411.79,733.27,0.7645889851973542,-2.4097668797116527,317.19898763818406,4
2106,411.79,733.27,0.8210102044601317,-2.3959619664431515,317.0373666597043,4
2107,411.79,733.27,0.8220837058760102,-2.359169944990903,315.8153470730256,4
2108,733.27,905.72,0.8098568701552319,165.12134930955807,-41.1776242443749,3
2109,568.56,669.37,0.7153621090100277,-138.5674094377616,423.9195237817744,2
2110,769.7,905.72,0.8061586394604205,237.38947505255183,-85.40720227622853,3
2111,605.27,678.51,0.7912855433331811,-320.7996814054684,603.5464394347379,5
2112,577.74,660.23,0.7664141736117818,-184.0840895846635,465.3603414966401,2
2113,411.79,833.29,0.7772953584125257,-2.505329062782098,348.27356836854347,0
2114,411.79,778.8,0.7906885075624799,-2.4146031661956284,339.11735857309736,0
2115,411.79,833.29,0.8457800898640996,-2.536151019029959,349.91218545219544,0
2116,577.74,641.93,0.7624962348108236,-250.36572342838303,537.93343237785,2
2117,815.14,905.72,0.7846469831124324,210.227753169991,-73.46879741566963,1
2118,577.74,678.51,0.8255167791778049,-168.71039035045408,459.8403510191972,2
2119,411.79,833.29,0.794288724180833,-2.47675368856874,347.0624339701732,0
2120,411.79,733.27,0.8162851426363977,-2.4448901490527617,320.0450224439068,4
2121,833.29,905.72,0.7970085396101073,255.77239055733477,-92.5744771607028,1
2122,815.14,905.72,0.7499639529568565,208.4572435278777,-73.31328959381662,1
2123,411.79,733.27,0.8103076327667799,-2.42624638034899,318.23600055635114,4
2124,411.79,769.7,0.7976588370872316,-2.361293609329396,337.4649452390224,4
2125,605.27,687.65,0.7267210974077798,-291.7729799934251,572.5575559024767,5
2126,586.92,620.0,0.7554949561874433,-648.5064146987639,968.285337040485,2
2127,577.74,669.37,0.8148863677660136,-179.54792126933543,467.3964171326754,2
2128,733.27,905.72,0.7871381318895918,174.41148791463365,-51.35260869998439,3
2129,411.79,733.27,0.7525073267756102,-2.3767622954164023,313.65836984994075,4
2130,411.79,733.27,0.8480181750732781,-2.3826353294905296,317.4280631511372,4
2131,411.79,769.7,0.807760594739283,-2.4334746250992194,338.4419311691295,4
2132,605.27,678.51,0.8215185200600038,-313.7267258346454,593.3870577564654,5
2133,577.74,678.51,0.8405900414597849,-168.74100552194452,459.5898498255936,2
2134,421.04,733.27,0.7796768389056624,-2.5998859482637027,317.60115320070963,4
2135,421.04,733.27,0.812382500831222,-2.561581397696248,318.93519720091376,4
2136,577.74,669.37,0.7924794645522277,-178.73714534076544,468.3827260593792,2
2137,411.79,833.29,0.7893596783474657,-2.4431544257079927,342.4279188255757,0
2138,577.74,669.37,0.7951595140381328,-181.86691221855853,474.0959819900005,2
2139,411.79,769.7,0.8480083410096086,-2.367520574454796,333.9847856020399,4
2140,577.74,678.51,0.817066012934587,-168.52699720234511,454.4145155738466,2
2141,411.79,769.7,0.829319321361156,-2.496843501447112,345.48370547738,4
2142,411.79,733.27,0.8442393602888416,-2.3829755877548644,315.30643766871594,4
2143,586.92,632.77,0.7870699584462786,-432.4133759724141,728.3679657340433,2
2144,411.79,733.27,0.7243774172497448,-2.3476942213960768,312.55739749932104,4
2145,411.79,733.27,0.8637574502911312,-2.411232299711999,317.96820984345874,4
2146,411.79,715.04,0.7389347109673967,-2.826626916646493,313.7775298141597,4
2147,577.74,669.37,0.8479292654019346,-175.333423075847,462.0796314368665,2
2148,411.79,769.7,0.7347724112144722,-2.34579168313942,328.6498053976401,4
2149,411.79,733.27,0.8306447469738574,-2.39826990251807,314.45964838032944,4
2150,577.74,678.51,0.7910866054527437,-170.90685562553705,462.4330170428725,2
2151,577.74,678.51,0.8866315672984479,-171.83872165765578,462.4958007081312,2
2152,577.74,678.51,0.7822448432302048,-167.3533957807752,457.7408877181613,2
2153,411.79,833.29,0.8267749462912913,-2.49041480097298,348.1331311891598,0
2154,421.04,733.27,0.775408110395754,-2.5426793203484546,315.83883642705,4
2155,411.79,833.29,0.8128214312580462,-2.52795210942336,352.90530507091944,0
2156,411.79,833.29,0.8218406009017944,-2.568974814039381,354.860436442748,0
2157,577.74,669.37,0.8175754895496208,-176.48016055880268,464.2996736031798,2
2158,733.27,905.72,0.7866387196081067,174.86389863275113,-51.794386201556335,3
2159,411.79,733.27,0.8289364916193421,-2.4418687684627938,322.28906201181815,4
2160,421.04,733.27,0.8112763487023538,-2.5250532240825474,313.9056740416316,4
2161,411.79,733.27,0.729270527379597,-2.444907065859644,322.7553851930108,4
2162,842.36,905.72,0.7982578574242223,342.46445995272904,-153.4020625951038,1
2163,733.27,905.72,0.777298497795041,171.15876699759596,-50.00637316280077,3
2164,806.06,914.76,0.8120458678969298,188.474071955262,-36.71245115506622,1
2165,577.74,678.51,0.823415006142075,-170.42508229273727,460.26039522159806,2
2166,411.79,833.29,0.7814680267636077,-2.537896831813828,354.8082699203853,0
2167,411.79,733.27,0.7960651736791353,-2.3806369539340158,316.9010252585462,4
2168,577.74,669.37,0.8388234238381923,-177.35568718537618,465.9707976243495,2
2169,568.56,660.23,0.7325572458391214,-145.9505912947855,432.89578888083815,2
2170,421.04,733.27,0.8114558251183452,-2.580934554702743,317.78656695233235,4
2171,577.74,678.51,0.8330211061623357,-169.05213564268604,460.1302765245912,2
2172,421.04,705.91,0.7985462437957882,-3.1572734409691177,310.82486332689984,4
2173,421.04,733.27,0.8517202892345739,-2.656147355477493,323.3726401433113,4
2174,411.79,833.29,0.8539214533568045,-2.562816762121103,353.4938392006195,0
2175,614.44,696.78,0.7822904573088644,-336.867210987896,629.5796949861278,5
2176,614.44,696.78,0.7822589117411354,-350.302094590914,647.249911171675,5
2177,421.04,733.27,0.7934410438953597,-2.4955614140088027,313.95538159570503,4
2178,614.44,696.78,0.7726038261521314,-343.0456163130501,640.2433893053364,5
2179,733.27,905.72,0.7952455058110633,167.7158489949475,-44.27935469336848,3
2180,577.74,678.51,0.8086908074297675,-172.20751952089006,468.1946924784771,2
2181,568.56,669.37,0.7981024549251792,-140.58892381591514,428.0019650405978,2
2182,605.27,678.51,0.7900152601810831,-317.96324291041685,599.5449548470159,5
2183,568.56,669.37,0.8047583476436369,-137.58825722286062,424.5075441000447,2
2184,411.79,733.27,0.8116226416783673,-2.4045603715823405,316.47109723220217,4
2185,577.74,678.51,0.781256103722753,-169.56028357558085,461.7156131242871,2
2186,769.7,905.72,0.7683544151290054,238.71675595633693,-87.25437108215866,3
2187,421.04,733.27,0.8052202526258866,-2.5566804805010266,317.7916681859441,4
2188,411.79,733.27,0.8444498687883617,-2.4160253269513245,317.55447854316503,4
2189,577.74,678.51,0.8275052063863563,-172.06649568502456,463.3944522496575,2
2190,568.56,669.37,0.7385188152927431,-143.386134707233,433.31054664330367,2
2191,568.56,669.37,0.8059015164614742,-142.19601855373156,431.4504558154487,2
2192,605.27,687.65,0.8057686181455582,-295.2010359129159,576.9580540767456,5
2193,411.79,769.7,0.7956266760185448,-2.407358644064294,337.15556531698604,4
2194,411.79,833.29,0.8179018428294142,-2.5002594588487046,348.39374484189227,0
2195,411.79,806.06,0.8391531161572491,-2.4110459552880497,331.2263728098417,0
2196,568.56,641.93,0.7372943697714109,-189.71789767087523,476.9775186873621,2
2197,421.04,715.04,0.77120879236599,-2.928624873627721,309.5452534591707,4
2198,411.79,833.29,0.8193795567120766,-2.502486286473656,350.8731034434096,0
2199,411.79,833.29,0.817737118720766,-2.5052628653952853,352.64353800109086,0
2200,411.79,769.7,0.8387918860541326,-2.4478630519869484,339.9793746013475,4
2201,577.74,678.51,0.8063654129437084,-164.73941210271667,452.9853584659421,2
2202,421.04,733.27,0.7910649961862878,-2.5677176090138545,315.12334325673004,4
2203,568.56,651.08,0.8261032703849428,-162.4515547397391,450.3085700430847,2
2204,411.79,733.27,0.7796338554822093,-2.394233133944268,317.7770779690708,4
2205,411.79,833.29,0.815879891137269,-2.50006022249904,347.132913205598,0
2206,577.74,678.51,0.8471497804249843,-171.40308693634404,463.4957649427988,2
2207,586.92,632.77,0.7290778239401572,-420.4110636572465,713.1307858518246,2
2208,411.79,733.27,0.8431501432669674,-2.4661844395956165,321.30221849130226,4
2209,411.79,806.06,0.8179052517475529,-2.3806697852476804,324.70016491806194,0
2210,411.79,833.29,0.7866386010726613,-2.5200302668746515,350.21884840210623,0
2211,411.79,733.27,0.7523459115167833,-2.434375434786232,321.6962017113541,4
2212,605.27,678.51,0.796208434769152,-325.2113658317554,609.7900457280174,5
2213,411.79,769.7,0.8342663551998509,-2.411650502311584,338.7505349062449,4
2214,411.79,733.27,0.7877858692111768,-2.384421678381006,313.8958597145362,4
2215,769.7,905.72,0.7920506797121374,230.11262590962832,-78.22572342470775,3
2216,586.92,669.37,0.7888949054565286,-223.12630606125077,503.5732024776158,2
2217,411.79,833.29,0.8427858969897273,-2.5749209440359064,356.1961987797639,0
2218,411.79,833.29,0.8398130952391616,-2.503478269326094,347.49396679297627,0
2219,577.74,678.51,0.7863476190538462,-173.80872084696986,468.74431280469247,2
2220,577.74,678.51,0.8354306080416802,-163.58811039013432,450.5381392076437,2
2221,411.79,733.27,0.822733604005432,-2.376273883140902,315.2452246375389,4
2222,421.04,733.27,0.8498728216414884,-2.6097503319893898,320.6781943781085,4
2223,568.56,669.37,0.8135297217074311,-141.06532246827763,429.7615441439282,2
2224,411.79,769.7,0.8175146340665921,-2.33666994888633,333.41039823628626,4
2225,568.56,632.77,0.733911659152342,-229.6588213321664,530.4781051494199,2
2226,586.92,678.51,0.802159474823086,-217.0089711048821,504.0104272993032,2
2227,421.04,733.27,0.8162769679766809,-2.5833344447804625,316.3601410394251,4
2228,421.04,778.8,0.8149607355451599,-2.612777617689508,337.97232419068746,0
2229,411.79,733.27,0.7634920968765837,-2.4804790221050967,321.4322023347373,4
2230,778.8,905.72,0.7996542653183699,230.72759099527832,-79.16912037922364,3
2231,411.79,833.29,0.7513422858504073,-2.572514263818462,354.9610179470458,0
2232,411.79,833.29,0.800959194155264,-2.4972475058190287,348.5958123060359,0
2233,605.27,687.65,0.8238970284393724,-296.8599221857392,582.1694979370351,5
2234,411.79,769.7,0.8514710028506269,-2.386495748271039,335.6516351323046,4
2235,411.79,733.27,0.8017855247540617,-2.488792716773244,323.91828962383573,4
2236,411.79,733.27,0.7733670562124658,-2.3315189855444176,312.4644961596081,4
2237,421.04,733.27,0.8227005524848297,-2.554170328612442,318.08034967696494,4
2238,586.92,678.51,0.8231713421940752,-207.1312828256902,489.958809330586,2
2239,421.04,715.04,0.7670990640294488,-3.033386206501849,312.0114950658908,4
2240,586.92,620.0,0.7189052442072887,-615.5745461752406,923.7712179090364,2
2241,411.79,769.7,0.8912627044975697,-2.418310645741231,340.77023224363563,4
2242,842.36,905.72,0.7840527283140494,340.910481940876,-149.07792705278118,1
2243,605.27,687.65,0.7931849666129698,-293.64425570274176,575.9330898033749,5
2244,411.79,733.27,0.7575767950280391,-2.361616416922766,314.974799765214,4
2245,577.74,678.51,0.8443174831013145,-168.439561866137,458.67318532219326,2
2246,568.56,669.37,0.8208827045742257,-136.39007523829713,420.35527436598966,2
2247,605.27,678.51,0.7978460726850485,-317.44651086177726,598.8975086254754,5
2248,586.92,660.23,0.7959577524713304,-243.51309293223605,525.409313826859,2
2249,411.79,833.29,0.8374090320715717,-2.4927668891756216,346.23768356765964,0
2250,411.79,733.27,0.787353557960637,-2.428169281654779,319.6967807697598,4
2251,411.79,733.27,0.8133059706090906,-2.4194038262513864,320.2805414556101,4
2252,411.79,733.27,0.7794876961555918,-2.3176051093431256,311.3240263469702,4
2253,577.74,678.51,0.8146313615602183,-168.55229050401368,455.1722514801943,2
2254,411.79,833.29,0.7826719469984948,-2.545065937414949,352.69535072612746,0
2255,577.74,678.51,0.8037422871524058,-163.83991531373553,448.6177486365932,2
2256,411.79,733.27,0.7788472200502704,-2.409309338337997,317.71468494328195,4
2257,421.04,833.29,0.7899745927685728,-2.532153575898335,340.4208523109561,0
2258,411.79,733.27,0.7865262338625666,-2.39926300594571,317.07977724930817,4
2259,411.79,733.27,0.8255735005893843,-2.388432683702184,316.8442400316121,4
2260,614.44,705.91,0.8285998682820551,-343.2934900739187,648.4045108737672,5
2261,577.74,678.51,0.8138138828927337,-168.70703794480008,457.8144203669909,2
2262,787.89,905.72,0.8346945761299542,231.6156094684548,-86.43600913997798,3
2263,568.56,669.37,0.8085827218423267,-141.11121878723242,430.2351401403287,2
2264,577.74,632.77,0.692415660089102,-291.51130363932936,585.1621636617754,2
2265,733.27,905.72,0.8174931142165665,176.8986081616471,-54.755992617552806,3
2266,577.74,678.51,0.8315779958563844,-167.98667821723586,457.3089830661005,2
2267,577.74,678.51,0.8148717838687412,-170.84704803930825,460.2126860611685,2
2268,411.79,769.7,0.781762799615678,-2.419084733073704,336.1570095029884,4
2269,568.56,660.23,0.7470910127637261,-151.05071039853777,441.4604831025789,2
2270,411.79,733.27,0.7996957591112971,-2.470859222988401,321.38373014808747,4
2271,411.79,833.29,0.8352501218444552,-2.5324946522383844,353.0407816002348,0
2272,577.74,669.37,0.8167321752968495,-173.9145261160879,460.1536940555823,2
2273,421.04,733.27,0.7934333189657792,-2.532159279170933,316.82210683828885,4
2274,411.79,733.27,0.8131913916917021,-2.431617968253357,321.01465709397235,4
2275,577.74,678.51,0.7956884922114222,-173.0734067996747,464.2705646200083,2
2276,411.79,733.27,0.8011201838114375,-2.3905000160224423,314.1617565882629,4
2277,411.79,733.27,0.8012326211099468,-2.4092274870349097,316.06262282397563,4
2278,605.27,678.51,0.8019681858288253,-324.44608415069445,610.7508086620721,5
2279,411.79,833.29,0.778995703103804,-2.536952209046824,351.11925955985294,0
2280,568.56,669.37,0.8168850044475001,-134.9237197481128,416.759673481424,2
2281,411.79,733.27,0.8104113070675786,-2.410171878709275,319.4506867581744,4
2282,421.04,742.39,0.8080509004638636,-2.5720540542336585,331.4676701501762,4
2283,568.56,632.77,0.8150710521320343,-241.8654925029652,549.5693280444169,2
2284,411.79,769.7,0.8060155370142664,-2.314645668037002,331.32782939289257,4
2285,577.74,678.51,0.8312763508520056,-171.91113128476775,466.4004439197729,2
2286,411.79,833.29,0.7735599870862743,-2.5758691830004983,352.0520683770952,0
2287,577.74,678.51,0.8281580654067384,-162.7700496791503,445.71679613232,2
2288,577.74,678.51,0.8316478559407763,-168.54719003588923,459.1927512845271,2
2289,586.92,724.16,0.8289706137377653,-155.99563508136052,470.2360063616349,5
2290,878.59,905.72,0.7551795615487154,493.4454678809673,-274.07693030402777,1
2291,577.74,678.51,0.8157285931723606,-169.57434335100842,459.73115356894,2
2292,833.29,905.72,0.7409115762345001,263.9486201888586,-102.24037591232354,1
2293,596.1,669.37,0.7909693625109089,-283.70819501412365,569.6577570272912,5
2294,411.79,733.27,0.7470402527552025,-2.4190011803969496,318.0356634794442,4
2295,568.56,660.23,0.832110551589714,-146.35218385983123,431.9041584735531,2
2296,586.92,678.51,0.801836618351095,-210.5423641836612,496.12646063408295,2
2297,577.74,678.51,0.8760942459008975,-170.5405640119561,463.1722082667277,2
2298,577.74,678.51,0.8116758653195761,-172.40593616364154,461.19848570325735,2
2299,411.79,824.22,0.7768925673632512,-2.453081755646709,334.287752608192,0
2300,411.79,833.29,0.8176369469366067,-2.4776947215898986,347.62262590533373,0
2301,586.92,715.04,0.7972861072623648,-170.89729561856095,473.8223811760061,5
2302,411.79,833.29,0.8123856070620038,-2.460853073820753,347.6509504534997,0
2303,411.79,733.27,0.8159890120924815,-2.401492754694751,315.5345036152338,4
2304,411.79,769.7,0.839415504243296,-2.391075008074584,337.5122394132869,4
2305,577.74,678.51,0.8217227703926284,-165.74577013157,451.6006106513714,2
2306,411.79,833.29,0.7722999379712581,-2.5420618731265674,351.8454259677616,0
2307,614.44,687.65,0.7750135703165981,-355.4696710024626,635.6294686502722,5
2308,568.56,669.37,0.8324117479929458,-141.16778927921592,429.7254071223378,2
2309,411.79,733.27,0.7712621569145571,-2.437074206517994,317.7554255048648,4
2310,421.04,833.29,0.8566395654355022,-2.7094059567102224,352.7812036838608,0
2311,577.74,669.37,0.6973081196004963,-182.3003111132218,475.00432846661465,2
2312,411.79,833.29,0.7550680398110423,-2.5616523923255983,351.7722409290973,0
2313,577.74,620.0,0.7993012034225634,-423.5600015869394,740.3864661229534,2
2314,411.79,733.27,0.7645486607587441,-2.404699072265838,319.9937393344785,4
2315,411.79,778.8,0.8443823472147587,-2.3957072049804933,334.8150233484337,0
2316,769.7,905.72,0.808213825471798,234.7128968856894,-83.79879660158775,3
2317,568.56,660.23,0.8244686471532956,-145.47962020232987,429.1808312828565,2
2318,586.92,620.0,0.802387602174875,-632.5593307493825,946.6974149013264,2
2319,769.7,905.72,0.8170286657845869,228.30603327103427,-74.40500770254152,3
2320,605.27,678.51,0.8035883952733615,-315.2915778199488,593.0400360318305,5
2321,577.74,669.37,0.8299128380356346,-179.57146462760758,468.49837572244826,2
2322,586.92,724.16,0.8227464432027644,-158.63429160827653,477.8351577309968,5
2323,411.79,833.29,0.8186695063407667,-2.586526637520403,351.8905250592835,0
2324,577.74,669.37,0.8024650582642192,-180.2545378703939,469.91280349735393,2
2325,411.79,833.29,0.7560207562513255,-2.570530302616783,355.42194631042616,0
2326,421.04,733.27,0.8033215477356652,-2.526787577486141,316.1550786490767,4
2327,568.56,660.23,0.8286926982192135,-148.59270720385572,435.60480705450914,2
2328,411.79,733.27,0.8168867126408463,-2.394186025940755,316.77589489663154,4
2329,577.74,678.51,0.7666575439403421,-167.8056479223954,457.773751509533,2
2330,568.56,632.77,0.7637317238516569,-226.51403410477585,526.5537871808049,2
2331,577.74,669.37,0.8314730420958881,-173.88378924521783,456.9812729582883,2
2332,411.79,733.27,0.7993000930364672,-2.3987953306630305,315.634104292696,4
2333,769.7,905.72,0.8289934979335085,233.90326613676956,-82.44512834434164,3
2334,559.37,669.37,0.826314038199752,-107.40361405255705,393.85492335782703,2
2335,833.29,905.72,0.8003663777146521,264.3376921911391,-100.7197454778879,1
2336,577.74,620.0,0.726989998277021,-401.4218769682355,712.0168170597184,2
2337,568.56,660.23,0.7714521308896778,-148.90805097874144,436.7434388786801,2
2338,411.79,833.29,0.8214646309816668,-2.4166154704841967,339.0944339710606,0
2339,411.79,778.8,0.8153389556193897,-2.4510538623935907,338.75846301965066,0
2340,421.04,733.27,0.8163509329223583,-2.5125549977267605,313.7686646983866,4
2341,614.44,678.51,0.7569903123025634,-393.4132009712507,679.6992021078927,5
2342,577.74,669.37,0.8275126371248601,-175.6713019143375,462.789141887598,2
2343,411.79,733.27,0.8433104335883839,-2.4221011700397184,318.94580597265326,4
2344,605.27,733.27,0.7934437124837257,-190.63553295626352,526.2456263491637,5
2345,411.79,769.7,0.8572574594494327,-2.425327260010652,338.06707813339733,4
2346,411.79,833.29,0.7892608469006763,-2.5710572855808,353.18145950309145,0
2347,577.74,724.16,0.8108648262525757,-125.25149898349363,437.2253653641516,5
2348,577.74,678.51,0.8236521643099087,-175.17445944119012,468.4935702043588,2
2349,778.8,905.72,0.8151692049089284,231.3770733532021,-84.18017544014577,3
2350,411.79,733.27,0.7750357189085271,-2.456483486730176,322.3813092681863,4
2351,605.27,696.78,0.8168416711297286,-278.07575246482145,564.755696198336,5
2352,577.74,660.23,0.7894755068288235,-186.74733183685652,469.81861531285824,2
2353,411.79,833.29,0.8109891236522451,-2.5260644195833257,350.5658657291174,0
2354,596.1,724.16,0.8009818111938409,-183.13924549668468,501.1467692439084,5
2355,411.79,733.27,0.8120496946992706,-2.4433943294124174,319.983259769131,4
2356,411.79,833.29,0.8626540602572025,-2.510477059954725,349.7405369231639,0
2357,411.79,733.27,0.800443304098703,-2.472667328003676,320.52210936252413,4
2358,614.44,696.78,0.7652030774332081,-352.9242646750512,650.7950071245273,5
2359,421.04,733.27,0.7819654112856617,-2.656673068648487,320.99852791390794,4
2360,421.04,733.27,0.8143698379243256,-2.5046468110315336,311.0125264194544,4
2361,411.79,833.29,0.8367875621262881,-2.477479870980329,350.30239025693595,0
2362,586.92,660.23,0.7214965964521619,-236.5321681093017,515.3093661607759,2
2363,411.79,733.27,0.7587063808728205,-2.4369002955370704,319.1396643393832,4
2364,568.56,651.08,0.8185824780273165,-161.33656184392197,444.6388144010616,2
2365,411.79,833.29,0.8111523562888567,-2.594629359019856,356.76147404157814,0
2366,614.44,687.65,0.7879285196951683,-352.914395413279,633.5946949322738,5
2367,411.79,833.29,0.8270237038207876,-2.4771531501490824,348.6826062218526,0
2368,411.79,733.27,0.8280733469087304,-2.3865980160337514,316.383939319606,4
2369,605.27,678.51,0.8141723320259409,-319.176202106246,600.1288788703705,5
2370,605.27,678.51,0.7800199727924446,-320.1352509695695,601.6427796258442,5
2371,421.04,733.27,0.828214824729241,-2.571984344665683,318.77903407864613,4
2372,568.56,669.37,0.810489839025858,-139.61766699669013,428.52331242728377,2
2373,411.79,833.29,0.8489853963527948,-2.577438954820924,353.44154763181086,0
2374,568.56,669.37,0.7961035411583319,-138.79967474408642,426.9235162977666,2
2375,605.27,678.51,0.7910875306143739,-322.43787311316737,604.0180405958276,5
2376,411.79,742.39,0.8285797067295145,-2.4090734448754603,329.8177260878075,4
2377,411.79,833.29,0.8509742975721566,-2.494058474810251,349.0181121964223,0
2378,568.56,660.23,0.871777005991407,-150.71974525316162,439.601258280104,2
2379,614.44,678.51,0.8282770552156485,-385.8922048618465,668.3767065415705,5
2380,577.74,669.37,0.7865366208884929,-178.95573643833396,466.5925990664642,2
2381,577.74,669.37,0.8357259603520052,-175.5662813511755,462.3751350682528,2
2382,577.74,669.37,0.7494204633365693,-171.79734633158074,455.7609571798024,2
2383,421.04,833.29,0.7464996265336217,-2.632351774159909,350.06604984396506,0
2384,605.27,678.51,0.7734729702299337,-310.720842665733,586.9239568959368,5
2385,577.74,620.0,0.8023164366626587,-392.1856149374932,697.9954273907749,2
2386,421.04,733.27,0.8070519732881054,-2.525894640495083,316.58774235013874,4
2387,577.74,669.37,0.8051049401135443,-170.08456707969742,451.4808050007552,2
2388,411.79,833.29,0.8001084395808659,-2.5499407871484663,353.0110599057082,0
2389,577.74,696.78,0.8238765953004058,-154.05421961309875,450.52193458907766,2
2390,605.27,696.78,0.8001530574728627,-278.20058526825454,566.6456536055395,5
2391,586.92,669.37,0.7873846292007814,-220.4665050087312,502.243045016158,2
2392,733.27,905.72,0.697404601473586,169.14520541007525,-44.202588535819785,3
2393,411.79,733.27,0.8104730679980718,-2.432194304158896,317.41147338971393,4
2394,605.27,678.51,0.8062503497623632,-305.21648658498384,582.5878283449426,5
2395,614.44,696.78,0.7586437758513891,-351.20813946729373,648.2775415715646,5
2396,577.74,678.51,0.8238240291261563,-169.77231857125162,460.3575673644126,2
2397,577.74,669.37,0.8186581259660086,-173.88901319555788,457.523428230969,2
2398,411.79,733.27,0.8144227358867455,-2.373169777373469,313.8691594331788,4
2399,769.7,905.72,0.7725142541882524,243.58293491282677,-90.7789488088212,3
2400,568.56,678.51,0.7825976127266906,-132.12924520173553,419.4502066157586,2
2401,411.79,778.8,0.8586334361015483,-2.4170327234052023,335.93661297885563,0
2402,411.79,733.27,0.8029106884585757,-2.4236443394794405,320.89551553284946,4
2403,411.79,733.27,0.7707787384671793,-2.381126460612495,316.0251467777823,4
2404,577.74,678.51,0.852984060662771,-167.77638901610322,457.9327537698248,2
2405,596.1,678.51,0.7761932382199653,-261.4328106940718,547.5877616607486,5
2406,411.79,833.29,0.8298303634957345,-2.4729211806831843,344.7143022957979,0
2407,411.79,733.27,0.7182670850996788,-2.404446032136562,317.39165033422535,4
2408,605.27,678.51,0.7636196181220644,-321.0520530113343,606.8444007785696,5
2409,869.54,914.76,0.7899672888889677,391.5359214542146,-157.83986714956595,1
2410,411.79,733.27,0.8081030357389245,-2.3989242635510166,317.96621958960225,4
2411,411.79,733.27,0.8342520835715066,-2.388724311562796,314.81402725365314,4
2412,411.79,733.27,0.8167058071120028,-2.4201499807354,317.57732468995675,4
2413,568.56,660.23,0.8359431152017119,-153.43076756727675,445.0957071075011,2
2414,577.74,620.0,0.7128460009480433,-426.3475725139721,744.1446985648572,2
2415,411.79,833.29,0.7974621938639601,-2.5607514844333816,353.3940500931774,0
2416,577.74,614.44,0.8212734695894288,-515.0960486562922,843.3213933924569,2
2417,421.04,833.29,0.823036935922135,-2.6803155559233383,346.2940474058429,0
2418,568.56,660.23,0.8559135368412646,-145.1498054255065,431.795230851785,2
2419,411.79,733.27,0.7554887362678016,-2.3793853382570163,312.6723210200423,4
2420,577.74,678.51,0.7532976911177177,-170.04412025345675,462.07185638766566,2
2421,577.74,678.51,0.7854544774598206,-169.74388202683377,459.0710661214589,2
2422,577.74,614.44,0.8015413509804548,-492.2691035596972,810.1435486727651,2
2423,605.27,678.51,0.8151006706758446,-321.0112131123964,602.1332212334262,5
2424,605.27,678.51,0.7944637970499268,-322.4184062492335,604.5945319631167,5
2425,577.74,669.37,0.7680578018035902,-180.617605363965,469.5336505499733,2
2426,586.92,696.78,0.8223646132974975,-194.5817616897362,490.8810424605723,5
2427,605.27,687.65,0.8170327547577412,-310.7731531223176,600.6971763408019,5
2428,411.79,733.27,0.784216873830355,-2.409299363288232,316.52989805414484,4
2429,411.79,833.29,0.8059796673394253,-2.58116342490874,356.28404328009094,0
2430,411.79,833.29,0.7882639556137185,-2.509164002418575,349.1696914535044,0
2431,411.79,833.29,0.7864697456282145,-2.543510802448772,349.54285731321795,0
2432,568.56,669.37,0.819469628038097,-138.86417675411707,426.9076776982399,2
2433,411.79,733.27,0.8669124358623351,-2.427761897584917,317.9871964431861,4
2434,605.27,678.51,0.8289838654922472,-320.7622740748159,604.6792654782682,5
2435,577.74,678.51,0.8170523436418556,-173.3024316907229,469.0311820502187,2
2436,568.56,660.23,0.7834676644646348,-146.9871264427671,433.8486500163228,2
